LAPISSUGL,KFDELDATE,ARUSKOD,NAPOK_POLCON,ELOZO_NAPOK_POLCON,ELOZO_NAPI_ELADOTT_DB,ARUSMEGYE,ARUSTI1,ARUSTI2,ARUSTI3,ARUSTI4,Z_LAPFELE,ZVEVOCSAT,CCHANNEL,CNETWORK,CNETTYPE,bevasarlokozpont,egyiksincsakozelb,felsooktatasiintezm,furdo,hotel,irodahazhivatal,korhazrendelo,kosarlabdapalya,kozepiskola,mozi,muzeum,muvelodesikozpont,ovoda,parkjatszoter,piac,posta,sportcsarnoksportpa,sportletesitmeny,stadioncsarnok,strand,szinhaz,temeto,templom,teniszpalya,uszoda,udulo,wellnessfitness,LAPMEDTER,LAPTERMCS,LAPMEGJSZ,LAPKIADO,LAPARBRUT,LAPARNET,LAPCS1,LAPCS2,LAPPER1,LAPPER2,LAPMELL1,LAPMELL2,LAPMELL3,LAPMELL4,LAPMELL5,LAPMELL6,LAPMELL7,LAPMELL8,LAPMELL9,LAPMELL10,LAPFORMAT
10754860020190004,20190220,823031,15,15,1.1333334,36,110201,1102,11,1,500.0,9,LMN,LMN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20190004,6990,175.0,166.67,3,300002,MG,KH,,,,,,,,,,,A5
10754860020150014,20150715,614051,15,15,0.2,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20150014,6990,155.0,147.62,3,300002,MG,KH,,,,,,,,,,,A5
10554880020190018,20190502,531118,8,8,0.5,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20190018,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10414850020170325,20170407,614051,29,29,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148500,1041485,20170325,7439,980.0,933.33,9,900001,MG,HO,,,,,,,,,,,A4
10754860020180018,20180905,917085,15,15,0.06666667,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20180018,6990,165.0,157.14,3,300002,MG,KH,,,,,,,,,,,A5
10534000020200008,20200731,614051,32,29,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20200008,7205,830.0,790.48,12,1200001,MG,HO,,,,,,,,,,,A4
10679220020210003,20210305,516745,30,29,0.034482755,1,321800,3218,32,3,450.0,1,FUGG0001,FUGG0001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106792200,1067922,20210003,5008,245.0,233.33,3,300001,MG,HO,,,,,,,,,,,B5
10554880020160010,20160310,531118,8,8,0.75,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20160010,8273,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10754860020190004,20190220,535460,15,15,0.6666667,7,220115,2201,22,2,300.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20190004,6990,175.0,166.67,3,300002,MG,KH,,,,,,,,,,,A5
10534000020180007,20180629,531118,33,33,0.06060606,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20180007,7205,780.0,742.86,12,1200001,MG,HO,,,,,,,,,,,A4
10754860020200003,20200205,823031,15,15,1.4666666,36,110201,1102,11,1,500.0,9,LMN,LMN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20200003,6990,195.0,185.71,3,300002,MG,KH,,,,,,,,,,,A5
10603960020180114,20180810,614051,51,56,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106039600,1060396,20180114,5870,840.0,800.0,7,700006,MG,Y3,,,,,,,,,,,A4
10534000020150004,20150331,415120,31,33,0.06060606,26,322800,3228,32,3,850.0,1,FUGG0001,FUGG0001,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20150004,7205,780.0,742.86,12,1200001,MG,HO,,,,,,,,,,,A4
11002030020180020,20180927,108679,15,15,0.0,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110020300,1100203,20180020,8483,3090.0,2942.86,13,1300004,MG,KH,,,,,,,,,,,A5
10754860020150004,20150225,823031,15,15,0.5333333,36,110201,1102,11,1,500.0,9,LMN,LMN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20150004,6990,155.0,147.62,3,300002,MG,KH,,,,,,,,,,,A5
10554880020190002,20190110,823031,8,8,0.125,36,110201,1102,11,1,500.0,9,LMN,LMN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20190002,8477,390.0,371.43,19,1900001,MG,HT,,,,,,,,,,,A4
10596570020200009,20200930,937637,31,31,0.06451612,17,220115,2201,22,2,380.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965700,1059657,20200009,8448,1490.0,1419.05,9,900007,MG,HO,,,,,,,,,,,A4
10414850020200365,20201204,101223,36,29,0.10344828,6,220115,2201,22,2,400.0,4,00220115,HALO0017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148500,1041485,20200365,7439,1190.0,1133.33,9,900001,MG,HO,,,,,,,,,,,A4
10596570020180011,20181130,535460,29,29,0.034482755,7,220115,2201,22,2,300.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965700,1059657,20180011,8448,1490.0,1419.05,9,900007,MG,HO,,,,,,,,,,,A4
10596570020200007,20200731,101223,29,28,0.14285715,6,220115,2201,22,2,400.0,4,00220115,HALO0017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965700,1059657,20200007,8448,1490.0,1419.05,9,900007,MG,HO,,,,,,,,,,,A4
10679220020170008,20170811,531118,29,29,0.034482755,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106792200,1067922,20170008,5008,170.0,161.9,3,300001,MG,HO,,,,,,,,,,,B5
10151070020200010,20201001,614051,36,29,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20200010,8400,315.0,300.0,14,1400001,MG,HO,,,,,,,,,,,A4
10754860020210010,20210512,937637,15,15,0.2,17,220115,2201,22,2,380.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20210010,6990,215.0,204.76,3,300002,MG,KH,,,,,,,,,,,A5
10414850020200364,20201106,917085,29,29,0.034482755,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148500,1041485,20200364,7439,1190.0,1133.33,9,900001,MG,HO,,,,,,,,,,,A4
10596570020190005,20190531,614051,29,30,0.033333335,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965700,1059657,20190005,8448,1490.0,1419.05,9,900007,MG,HO,,,,,,,,,,,A4
10151070020160008,20160802,917085,31,31,0.03225806,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20160008,8400,265.0,252.38,14,1400001,MG,HO,,,,,,,,,,,A4
10414850020200364,20201106,531118,29,29,0.13793102,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148500,1041485,20200364,7439,1190.0,1133.33,9,900001,MG,HO,,,,,,,,,,,A4
10554880020190023,20190606,823031,8,8,0.0,36,110201,1102,11,1,500.0,9,LMN,LMN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20190023,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10596570020190006,20190628,415120,34,34,0.088235304,26,322800,3228,32,3,850.0,1,FUGG0001,FUGG0001,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965700,1059657,20190006,8448,1490.0,1419.05,9,900007,MG,HO,,,,,,,,,,,A4
10554880020200035,20200827,108679,8,8,0.25,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20200035,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10554880020200014,20200402,108679,8,8,0.125,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20200014,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10754860020180025,20181212,531118,16,15,0.46666667,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20180025,6990,165.0,157.14,3,300002,MG,KH,,,,,,,,,,,A5
10554880020190051,20191219,108679,22,8,0.25,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20190051,8477,390.0,371.43,19,1900001,MG,HT,,,,,,,,,,,A4
10679220020190006,20190607,108679,36,29,0.0,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106792200,1067922,20190006,5008,235.0,223.81,3,300001,MG,HO,,,,,,,,,,,B5
10679220020210010,20211001,531118,36,29,0.034482755,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106792200,1067922,20210010,5008,245.0,233.33,3,300001,MG,HO,,,,,,,,,,,B5
10151070020210006,20210603,516745,29,36,0.055555552,1,321800,3218,32,3,450.0,1,FUGG0001,FUGG0001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20210006,8400,315.0,300.0,14,1400001,MG,HO,,,,,,,,,,,A4
10554880020180048,20181129,531118,8,8,0.375,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20180048,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
11002030020180006,20180314,516745,16,15,0.06666667,1,321800,3218,32,3,450.0,1,FUGG0001,FUGG0001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110020300,1100203,20180006,8483,2890.0,2752.38,13,1300004,MG,KH,,,,,,,,,,,A5
10534000020180009,20180831,108679,29,28,0.0,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20180009,7205,780.0,742.86,12,1200001,MG,HO,,,,,,,,,,,A4
10151070020190001,20190103,917085,36,36,0.027777778,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20190001,8400,285.0,271.43,14,1400001,MG,HO,,,,,,,,,,,A4
10554880020200020,20200514,614051,8,8,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20200020,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
11002030020190039,20190620,531118,15,15,0.26666665,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110020300,1100203,20190039,8483,3090.0,2942.86,13,1300004,MG,KH,,,,,,,,,,,A5
10414850020170330,20170908,535460,29,28,0.10714286,7,220115,2201,22,2,300.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148500,1041485,20170330,7439,980.0,933.33,9,900001,MG,HO,,,,,,,,,,,A4
10708900020210002,20210127,937637,29,36,0.19444443,17,220115,2201,22,2,380.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107089000,1070890,20210002,5038,595.0,566.67,2,200001,MG,HO,,,,,,,,,,,A4
10151070020160007,20160705,101223,29,29,0.1724138,6,220115,2201,22,2,400.0,4,00220115,HALO0017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20160007,8400,265.0,252.38,14,1400001,MG,HO,,,,,,,,,,,A4
10534000020200002,20200131,917085,29,33,0.0,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20200002,7205,780.0,742.86,12,1200001,MG,HO,,,,,,,,,,,A4
11002030020180015,20180719,917085,15,15,0.06666667,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110020300,1100203,20180015,8483,2890.0,2752.38,13,1300004,MG,KH,,,,,,,,,,,A5
10596570020200003,20200331,937637,31,30,0.033333335,17,220115,2201,22,2,380.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105965700,1059657,20200003,8448,1490.0,1419.05,9,900007,MG,HO,,,,,,,,,,,A4
10151070020180002,20180201,614051,29,36,0.027777778,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20180002,8400,285.0,271.43,14,1400001,MG,HO,,,,,,,,,,,A4
10679220020200010,20201009,917085,29,36,0.027777778,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106792200,1067922,20200010,5008,245.0,233.33,3,300001,MG,HO,,,,,,,,,,,B5
10754860020190007,20190403,101223,15,15,0.4,6,220115,2201,22,2,400.0,4,00220115,HALO0017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20190007,6990,175.0,166.67,3,300002,MG,KH,,,,,,,,,,,A5
10754860020190025,20191211,937637,14,15,0.4,17,220115,2201,22,2,380.0,4,00220115,HALO0017,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20190025,6990,195.0,185.71,3,300002,MG,KH,,,,,,,,,,,A5
10534000020150005,20150430,516745,31,31,0.0,1,321800,3218,32,3,450.0,1,FUGG0001,FUGG0001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20150005,7205,780.0,742.86,12,1200001,MG,HO,,,,,,,,,,,A4
10554880020200036,20200903,108679,8,8,0.0,6,120400,1204,12,1,740.0,10,LBK,LBK,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20200036,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10151070020160001,20160105,614051,29,34,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101510700,1015107,20160001,8296,265.0,252.38,14,1400001,MG,HO,,,,,,,,,,,A4
10708900020200012,20201125,614051,29,36,0.1388889,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107089000,1070890,20200012,5038,595.0,566.67,2,200001,MG,HO,,,,,,,,,,,A4
10534000020160010,20160930,917085,29,34,0.029411763,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20160010,7205,780.0,742.86,12,1200001,MG,HO,,,,,,,,,,,A4
10554880020180035,20180830,614051,8,8,0.25,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105548800,1055488,20180035,8477,195.0,185.71,19,1900001,MG,HT,,,,,,,,,,,A4
10603960020150095,20150606,531118,53,48,0.14583331,7,110204,1102,11,1,920.0,9,LMS,LMS,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106039600,1060396,20150095,5870,790.0,752.38,7,700006,MG,Y3,,,,,,,,,,,A4
10534000020210007,20210630,917085,31,34,0.0,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105340000,1053400,20210007,7205,995.0,947.62,12,1200001,MG,HO,,,,,,,,,,,A4
10708900020210003,20210224,917085,29,29,0.0,14,110204,1102,11,1,500.0,9,LMS,LMS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107089000,1070890,20210003,5038,595.0,566.67,2,200001,MG,HO,,,,,,,,,,,A4
10754860020200016,20200805,614051,15,15,0.06666667,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107548600,1075486,20200016,6990,195.0,185.71,3,300002,MG,KH,,,,,,,,,,,A5
10414850020170322,20170113,614051,29,29,0.0,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104148500,1041485,20170322,7439,890.0,847.62,9,900001,MG,HO,,,,,,,,,,,A4
10708900020150005,20150429,614051,29,28,0.14285715,5,110201,1102,11,1,100.0,9,LTE,LTE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107089000,1070890,20150005,5038,365.0,347.62,2,200001,MG,HO,,,,,,,,,,,A4
